timestamp,sid,shortdesc,rjn_siteid,rjn_entityid,value
2025-04-30T01:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,52.94
2025-04-30T01:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.6
2025-04-30T01:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.48
2025-04-30T01:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.96
2025-04-30T01:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.86
2025-04-30T01:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.52
2025-04-30T01:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.52
2025-04-30T02:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.2
2025-04-30T02:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.13
2025-04-30T02:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.28
2025-04-30T02:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.75
2025-04-30T02:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.28
2025-04-30T02:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.19
2025-04-30T02:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.29
2025-04-30T02:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.3
2025-04-30T02:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.39
2025-04-30T02:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.66
2025-04-30T02:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.42
2025-04-30T02:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.04
2025-04-30T02:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.43
2025-04-30T02:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.86
2025-04-30T02:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.34
2025-04-30T02:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.72
2025-04-30T02:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.2
2025-04-30T02:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.11
2025-04-30T02:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.45
2025-04-30T02:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.29
2025-04-30T02:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.34
2025-04-30T02:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.01
2025-04-30T02:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.34
2025-04-30T02:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.08
2025-04-30T03:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.23
2025-04-30T03:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.43
2025-04-30T03:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.48
2025-04-30T03:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.06
2025-04-30T03:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.55
2025-04-30T03:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.89
2025-04-30T03:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.43
2025-04-30T03:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.31
2025-04-30T03:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.45
2025-04-30T03:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.21
2025-04-30T03:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.37
2025-04-30T03:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.89
2025-04-30T03:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.23
2025-04-30T03:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.65
2025-04-30T03:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.13
2025-04-30T03:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.78
2025-04-30T03:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.32
2025-04-30T03:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.92
2025-04-30T03:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.16
2025-04-30T03:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.66
2025-04-30T03:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.97
2025-04-30T03:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.62
2025-04-30T03:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.26
2025-04-30T03:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.69
2025-04-30T04:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.16
2025-04-30T04:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.18
2025-04-30T04:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.37
2025-04-30T04:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.47
2025-04-30T04:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.23
2025-04-30T04:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.4
2025-04-30T04:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.4
2025-04-30T04:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.55
2025-04-30T04:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.26
2025-04-30T04:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.51
2025-04-30T04:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.17
2025-04-30T04:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.62
2025-04-30T04:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.79
2025-04-30T04:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.52
2025-04-30T04:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.1
2025-04-30T04:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.9
2025-04-30T04:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.87
2025-04-30T04:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.67
2025-04-30T04:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.84
2025-04-30T04:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.35
2025-04-30T04:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.0
2025-04-30T04:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.43
2025-04-30T04:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.37
2025-04-30T04:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.14
2025-04-30T05:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.61
2025-04-30T05:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.15
2025-04-30T05:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.93
2025-04-30T05:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.51
2025-04-30T05:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.7
2025-04-30T05:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.65
2025-04-30T05:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.79
2025-04-30T05:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.96
2025-04-30T05:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.44
2025-04-30T05:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.25
2025-04-30T05:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.39
2025-04-30T05:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.03
2025-04-30T05:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.42
2025-04-30T05:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.72
2025-04-30T05:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.41
2025-04-30T05:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.23
2025-04-30T05:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.5
2025-04-30T05:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.63
2025-04-30T05:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.23
2025-04-30T05:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.08
2025-04-30T05:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.18
2025-04-30T05:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.06
2025-04-30T05:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.15
2025-04-30T05:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.66
2025-04-30T06:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.1
2025-04-30T06:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.35
2025-04-30T06:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.78
2025-04-30T06:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.25
2025-04-30T06:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.06
2025-04-30T06:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.97
2025-04-30T06:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.07
2025-04-30T06:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.3
2025-04-30T06:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.07
2025-04-30T06:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.29
2025-04-30T06:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.75
2025-04-30T06:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.76
2025-04-30T06:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.74
2025-04-30T06:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.17
2025-04-30T06:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.39
2025-04-30T06:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.89
2025-04-30T06:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.77
2025-04-30T06:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.59
2025-04-30T06:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.59
2025-04-30T06:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.06
2025-04-30T06:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.37
2025-04-30T06:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.95
2025-04-30T06:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.25
2025-04-30T06:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.79
2025-04-30T07:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.3
2025-04-30T07:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.6
2025-04-30T07:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.11
2025-04-30T07:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.6
2025-04-30T07:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.28
2025-04-30T07:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.28
2025-04-30T07:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.3
2025-04-30T07:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.45
2025-04-30T07:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.36
2025-04-30T07:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.87
2025-04-30T07:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.97
2025-04-30T07:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.42
2025-04-30T07:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.75
2025-04-30T07:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.37
2025-04-30T07:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.69
2025-04-30T07:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,52.87
2025-04-30T07:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.81
2025-04-30T07:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.13
2025-04-30T07:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.81
2025-04-30T07:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.96
2025-04-30T07:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.92
2025-04-30T07:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.52
2025-04-30T07:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.21
2025-04-30T07:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.16
2025-04-30T08:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.2
2025-04-30T08:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.04
2025-04-30T08:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.15
2025-04-30T08:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.85
2025-04-30T08:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.0
2025-04-30T08:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.87
2025-04-30T08:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.46
2025-04-30T08:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.27
2025-04-30T08:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.56
2025-04-30T08:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.34
2025-04-30T08:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.2
2025-04-30T08:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.06
2025-04-30T08:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.66
2025-04-30T08:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.24
2025-04-30T08:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.75
2025-04-30T08:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,51.28
2025-04-30T08:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.82
2025-04-30T08:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,51.29
2025-04-30T08:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.52
2025-04-30T08:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.51
2025-04-30T08:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.21
2025-04-30T08:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.32
2025-04-30T08:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.48
2025-04-30T08:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.57
2025-04-30T09:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.56
2025-04-30T09:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.38
2025-04-30T09:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.72
2025-04-30T09:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.45
2025-04-30T09:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.33
2025-04-30T09:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.39
2025-04-30T09:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.06
2025-04-30T09:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.9
