Analog Data (All Points),,,,,,
"Memphis TN, City of - Gayoso+Pump+Station",,,,,,
31 Oct 2025 - 31 Oct 2025,,,,,,

,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
Date/Time,Flow Rate (GPM),Wet Well Level (Feet),Wet Well Level - Sea Level (Feet),Pump 1 Effluent Flow (GPM),Pump 2 Effluent Flow (GPM),Pump 3 Effluent Flow (GPM)
31 Oct 2025 02:22:27 AM,"12,069",14.03,208.85,-13,"11,867",-13
31 Oct 2025 02:20:27 AM,"12,388",14.18,208.92,-13,"12,216",-13
31 Oct 2025 02:18:27 AM,"13,152",14.33,209.14,-13,"12,969",-13
31 Oct 2025 02:17:30 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 02:16:27 AM,-223,14.55,209.42,-13,-13,-13
31 Oct 2025 02:14:27 AM,-223,14.55,209.42,-13,-13,-13
31 Oct 2025 02:12:27 AM,-223,14.55,209.35,-13,-13,-13
31 Oct 2025 02:10:27 AM,-223,14.55,209.28,-13,-13,-13
31 Oct 2025 02:08:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 02:06:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 02:04:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 02:02:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 02:00:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 01:58:27 AM,-223,14.48,209.14,-13,-13,-13
31 Oct 2025 01:56:27 AM,-223,14.33,209.06,-13,-13,-13
31 Oct 2025 01:54:27 AM,-287,14.18,208.99,-13,-13,-13
31 Oct 2025 01:52:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 01:50:27 AM,-223,13.96,208.78,-13,-13,-13
31 Oct 2025 01:48:27 AM,-159,13.96,208.78,-13,-13,-13
31 Oct 2025 01:46:27 AM,-287,14.03,208.92,-13,-13,-13
31 Oct 2025 01:44:27 AM,-223,14.18,209.06,-13,-13,-13
31 Oct 2025 01:42:27 AM,-223,14.18,208.99,-13,-13,-13
31 Oct 2025 01:40:33 AM,"1,306",13.74,208.56,"1,438",-13,-13
31 Oct 2025 01:40:27 AM,"5,318",13.67,208.49,"5,255",-13,-13
31 Oct 2025 01:38:27 AM,"9,203",13.67,208.49,"9,125",-13,-13
31 Oct 2025 01:36:27 AM,"9,267",13.67,208.49,"9,233",-13,-13
31 Oct 2025 01:34:27 AM,"9,458",13.74,208.56,"9,313",-13,-13
31 Oct 2025 01:32:27 AM,"9,522",13.67,208.56,"9,421",-13,-13
31 Oct 2025 01:30:27 AM,"9,522",13.67,208.56,"9,394",-13,-13
31 Oct 2025 01:28:27 AM,"9,585",13.74,208.63,"9,528",-13,-13
31 Oct 2025 01:26:27 AM,"9,776",13.89,208.63,"9,663",-13,-13
31 Oct 2025 01:24:27 AM,"9,840",13.89,208.70,"9,717",-13,-13
31 Oct 2025 01:22:27 AM,"10,031",13.89,208.70,"9,905",-13,-13
31 Oct 2025 01:20:27 AM,"10,031",13.96,208.78,"9,958",-13,-13
31 Oct 2025 01:18:27 AM,"10,095",13.96,208.78,"10,039",-13,-13
31 Oct 2025 01:16:27 AM,"10,286",14.03,208.85,"10,120",-13,-13
31 Oct 2025 01:14:27 AM,"10,286",14.03,208.85,"10,200",-13,-13
31 Oct 2025 01:12:27 AM,"10,286",14.18,208.85,"10,173",-13,-13
31 Oct 2025 01:10:27 AM,"10,477",14.03,208.92,"10,308",-13,-13
31 Oct 2025 01:08:27 AM,"10,477",14.03,208.92,"10,335",-13,-13
31 Oct 2025 01:06:27 AM,"10,541",14.18,208.99,"10,469",-13,-13
31 Oct 2025 01:04:27 AM,"10,795",14.18,208.99,"10,604",-13,-13
31 Oct 2025 01:02:27 AM,"10,923",14.26,209.06,"10,819",-13,-13
31 Oct 2025 01:00:27 AM,"11,050",14.18,209.06,"10,872",-13,-13
31 Oct 2025 12:58:27 AM,"10,923",14.26,209.06,"10,899",-13,-13
31 Oct 2025 12:56:27 AM,"10,923",14.26,209.06,"10,845",-13,-13
31 Oct 2025 12:54:27 AM,"10,923",14.33,209.06,"10,819",-13,-13
31 Oct 2025 12:52:27 AM,"10,923",14.26,209.06,"10,792",-13,-13
31 Oct 2025 12:50:27 AM,"10,923",14.26,208.99,"10,872",-13,-13
31 Oct 2025 12:48:27 AM,"11,305",14.26,209.06,"11,168",-13,-13
31 Oct 2025 12:46:50 AM,-223,14.62,209.50,-13,-13,-13
31 Oct 2025 12:46:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 12:44:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 12:42:27 AM,-159,14.55,209.35,-13,-13,-13
31 Oct 2025 12:40:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 12:38:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 12:36:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 12:34:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 12:32:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 12:30:27 AM,-287,14.33,209.21,-13,-13,-13
31 Oct 2025 12:28:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 12:26:27 AM,-223,14.03,208.99,-13,-13,-13
31 Oct 2025 12:24:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 12:22:27 AM,-223,13.89,208.78,-13,-13,-13
31 Oct 2025 12:20:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 12:18:27 AM,-159,14.26,208.99,-13,-13,-13
31 Oct 2025 12:16:27 AM,-223,14.26,209.14,-13,-13,-13
31 Oct 2025 12:14:27 AM,-223,14.26,208.99,-13,-13,-13
31 Oct 2025 12:12:50 AM,"2,134",13.74,208.49,-13,-13,"2,782"
31 Oct 2025 12:12:27 AM,"10,350",13.52,208.49,-13,-13,"10,281"
31 Oct 2025 12:10:27 AM,"10,477",13.67,208.49,-13,-13,"10,442"
31 Oct 2025 12:08:27 AM,"10,604",13.67,208.56,-13,-13,"10,523"
31 Oct 2025 12:06:27 AM,"10,732",13.74,208.56,-13,-13,"10,604"
31 Oct 2025 12:04:27 AM,"10,859",13.74,208.56,-13,-13,"10,765"
31 Oct 2025 12:02:27 AM,"11,050",13.74,208.63,-13,-13,"10,872"
31 Oct 2025 12:00:27 AM,"11,178",13.89,208.70,-13,-13,"11,060"
